Ariel_Sharon_0053_face_1.jpg,0
Della_Clara_0001_face_0.jpg,0
Britney_Spears_0010_face_0.jpg,0
Monica_Lewinsky_0002_face_1.jpg,0
Andre_Agassi_0007_face_0.jpg,0
Patrick_Stewart_0001_face_0.jpg,0
Alan_Greenspan_0002_face_0.jpg,0
Dalai_Lama_0002_face_1.jpg,0
Vladimir_Putin_0004_face_2.jpg,0
Serena_Williams_0006_face_0.jpg,0
George_Voinovich_0002_face_0.jpg,0
Nathan_Smith_0001_face_0.jpg,0
Elijah_Wood_0002_face_0.jpg,0
Carey_Lowell_0001_face_1.jpg,0
Mike_Myers_0005_face_0.jpg,0
Queen_Latifah_0002_face_1.jpg,0
Michael_Winterbottom_0003_face_0.jpg,0
Tom_Daschle_0005_face_0.jpg,0
Herb_Brooks_0001_face_0.jpg,0
Nabil_Shaath_0002_face_0.jpg,0
Spencer_Abraham_0010_face_0.jpg,0
Jim_Bunning_0001_face_0.jpg,0
Filippo_Volandri_0001_face_0.jpg,0
Howard_Wilkinson_0001_face_0.jpg,0
Andrei_Nikolishin_0001_face_0.jpg,0
Stipe_Mesic_0001_face_1.jpg,0
Hillary_Clinton_0013_face_1.jpg,0
Oscar_De_La_Hoya_0002_face_0.jpg,0
Junichiro_Koizumi_0042_face_1.jpg,0
Sebastien_Grosjean_0003_face_0.jpg,0
Lennox_Lewis_0003_face_1.jpg,0
George_W_Bush_0284_face_0.jpg,0
George_W_Bush_0381_face_1.jpg,0
Naomi_Watts_0021_face_0.jpg,0
Laura_Bush_0005_face_1.jpg,0
Ethan_Hawke_0003_face_1.jpg,0
Jimmy_Carter_0004_face_0.jpg,0
Daisy_Fuentes_0004_face_0.jpg,0
Ken_Macha_0001_face_0.jpg,0
Frank_Murkowski_0001_face_0.jpg,0
Bill_Clinton_0007_face_0.jpg,0
Frank_Lautenberg_0001_face_0.jpg,0
John_Paul_II_0001_face_0.jpg,0
Mary_Landrieu_0001_face_0.jpg,0
George_W_Bush_0074_face_0.jpg,0
Joe_Paterno_0001_face_0.jpg,0
George_W_Bush_0027_face_0.jpg,0
Dennis_Hastert_0006_face_0.jpg,0
Alejandro_Toledo_0025_face_1.jpg,0
Brooke_Gordon_0001_face_0.jpg,0
Aileen_Riggin_Soule_0001_face_1.jpg,0
Wang_Yi_0001_face_0.jpg,0
Mohammad_Khatami_0008_face_2.jpg,0
Mufti_Mohammad_Syed_0001_face_0.jpg,0
Jeffrey_Jones_0002_face_0.jpg,0
Bartosz_Kizierowski_0001_face_0.jpg,0
John_Abizaid_0003_face_0.jpg,0
Jennifer_Aniston_0021_face_0.jpg,0
Aron_Ralston_0001_face_0.jpg,0
